시도,시군구,설치장소,도로명주소,위도,경도
전라남도,순천시,별량우리들약국,전라남도 순천시 별량면 별량길 123,,
전라남도,순천시,박약국,전라남도 순천시 환선로 128 (석현동),,
전라남도,순천시,조례큰약국,전라남도 순천시 이수로 325 (조례동),,
전라남도,순천시,이화약국,전라남도 순천시 우석로 98 (남정동),,
전라남도,순천시,이조약국,전라남도 순천시 서문성터길 1 (행동),,
전라남도,순천시,승주동아약국,전라남도 순천시 승주읍 승주로 706,,
전라남도,순천시,동아약국,"전라남도 순천시 팔마로 15-4, 동아약국 (장천동)",,
전라남도,순천시,성모약국,전라남도 순천시 해룡면 순광로 220,,
전라남도,순천시,가든약국,전라남도 순천시 장명로 47 (장천동),,
전라남도,순천시,성심약국,전라남도 순천시 해룡면 순광로 218,,
전라남도,순천시,아랫장약국,"전라남도 순천시 팔마로 48, 1층 (인제동)",,
전라남도,순천시,영재약국,전라남도 순천시 중앙로 54 (장천동),,
전라남도,순천시,은약국,전라남도 순천시 이수로 291 (조례동),,
전라남도,순천시,우리약국,전라남도 순천시 해룡면 조례못등길 123,,
전라남도,순천시,온누리조례제일약국,전라남도 순천시 조례1길 19 (조례동),,
전라남도,순천시,역전약국,전라남도 순천시 풍덕주택길 10 (조곡동),,
전라남도,순천시,21세기약국,전라남도 순천시 팔마로 22 (장천동),,
전라남도,순천시,시장약국,전라남도 순천시 장평로 53 (인제동),,
전라남도,순천시,명성온누리약국,전라남도 순천시 봉화3길 14 (조례동),,
전라남도,순천시,호남약국,전라남도 순천시 중앙로 58 (장천동),,
전라남도,순천시,보문약국,전라남도 순천시 황전면 괴목길 87,,
전라남도,순천시,중앙약국,전라남도 순천시 중앙로 82 (장천동),,
전라남도,순천시,온누리부부약국,전라남도 순천시 남산로 144 (풍덕동),,
전라남도,순천시,정성약국,전라남도 순천시 북정1길 2 (매곡동),,
전라남도,순천시,메디팜영진약국,"전라남도 순천시 삼산로 102, 1층 (용당동)",,
전라남도,순천시,동방약국,전라남도 순천시 중앙로 152 (매곡동),,
전라남도,순천시,전남약국,전라남도 순천시 비봉2길 7 (조례동),,
전라남도,순천시,온누리보건약국,전라남도 순천시 왕궁중앙길 28 (조례동),,
전라남도,순천시,성대약국,전라남도 순천시 팔마로 132 (조곡동),,
전라남도,나주시,보건소,전라남도 나주시 풍물시장2길 57-32,,
전라남도,나주시,보건소 중부지소,전라남도 나주시 금성관길 9,,
전라남도,나주시,보건소 세지지소,전라남도 나주시 세지면 동창로 130-11,,
전라남도,나주시,보건소 왕곡지소,전라남도 나주시 왕곡면 터진목길 10,,
전라남도,나주시,보건소 반남지소,전라남도 나주시 반남면 고분로 594-7 ,,
전라남도,나주시,보건소 공산지소,전라남도 나주시 공산면 공산로 113-2,,
전라남도,나주시,보건소 동강지소,전라남도 나주시 동강면 인동길 28,,
전라남도,나주시,보건소 다시지소,전라남도 나주시 다시면 다시로 175-24 ,,
전라남도,나주시,보건소 문평지소,전라남도 나주시 문평면 체암로 289,,
전라남도,나주시,보건소 노안지소,전라남도 나주시 노안면 금산로 14 ,,
전라남도,나주시,보건소 금천지소,전라남도 나주시 금천면 금영로 934 ,,
전라남도,나주시,보건소 산포지소,전라남도 나주시 산포면 산포로 468-15,,
전라남도,나주시,보건소 다도지소,전라남도 나주시 다도면 다도로 759 ,,
전라남도,나주시,보건소 봉황지소,전라남도 나주시 봉황면 죽석길 1,,
전라남도,나주시,보건소 남평보건실,전라남도 나주시 남평읍 남평2호 42-7,,
전라남도,나주시,남평우산 보건진료소,전라남도 나주시 남평읍 지석로 765-5,,
전라남도,나주시,세지성산 보건진료소,전라남도 나주시 세지면 성산덕산길 9-14,,
전라남도,나주시,왕곡신원 보건진료소,전라남도 나주시 왕곡면 예향로 3320,,
전라남도,나주시,왕곡월천 보건진료소,전라남도 나주시 왕곡면 나주서부로 575,,
전라남도,나주시,반남청송 보건진료소,전라남도 나주시 반남면 청송로 367,,
전라남도,나주시,공산백사 보건진료소,전라남도 나주시 공산면 백사장등길 11,,
전라남도,나주시,공산가송 보건진료소,전라남도 나주시 공산면 가양로 239,,
전라남도,나주시,동강대전 보건진료소,전라남도 나주시 동강면 동강로 239,,
전라남도,나주시,동강월송 보건진료소,전라남도 나주시 동강면 인월로 242-1,,
전라남도,나주시,문평계로 보건진료소,전라남도 나주시 문평면 문평로 487,,
전라남도,나주시,노안금안 보건진료소,전라남도 나주시 노안면 금안1길 6,,
전라남도,나주시,노안도산 보건진료소,전라남도 나주시 노안면 도산길 3,,
전라남도,나주시,다도방산 보건진료소,전라남도 나주시 다도면 덕림로 8,,
전라남도,나주시,봉황옥산 보건진료소,전라남도 나주시 봉황면 금봉로 288,,
전라남도,나주시,봉황운곡 보건진료소,전라남도 나주시 봉황면 운곡용곡길 9,,
전라남도,나주시,남평읍 행정복지센터,전라남도 나주시 남평읍 남평2로 42-7,,
전라남도,나주시,세지면 행정복지센터,전라남도 나주시 세지면 동창로 130-12,,
전라남도,나주시,왕곡면 행정복지센터,전라남도 나주시 왕곡면 터진목길 10,,
전라남도,나주시,반남면 행정복지센터,전라남도 나주시 반남면 자미로 6,,
전라남도,나주시,공산면 행정복지센터,전라남도 나주시 공산면 공산로128-4 ,,
전라남도,나주시,동강면 행정복지센터,전라남도 나주시 동강면 인동길 28,,
전라남도,나주시,다시면 행정복지센터,전라남도 나주시 다시면 다시로 175-24 ,,
전라남도,나주시,문평면 행정복지센터,전라남도 나주시 문평면 체암로 302 ,,
전라남도,나주시,노안면 행정복지센터,전라남도 나주시 노안면 금산로 14,,
전라남도,나주시,금천면 행정복지센터,전라남도 나주시 금천면 금영로 934 ,,
전라남도,나주시,산포면 행정복지센터,전라남도 나주시 산포면 산포로 468-15,,
전라남도,나주시,다도면 행정복지센터,전라남도 나주시 다도면 다도로 759,,
전라남도,나주시,봉황면 행정복지센터,전라남도 나주시 봉황면 봉황로 753,,
전라남도,나주시,송월동 행정복지센터,전라남도 나주시 송월4길 7,,
전라남도,나주시,영강동 행정복지센터,전라남도 나주시 삼영1길 8,,
전라남도,나주시,금남동 행정복지센터,전라남도 나주시 금성관길 9,,
전라남도,나주시,성북동 행정복지센터,전라남도 나주시 성북2길 6,,
전라남도,나주시,영산동 행정복지센터,전라남도 나주시 예향로 3872,,
전라남도,나주시,이창동 행정복지센터,전라남도 나주시 영산포로 182-7,,
전라남도,나주시,빛가람동 행정복지센터,전라남도 나주시 빛가람로 719,,
전라남도,나주시,중흥S클래스센트럴1차,전라남도 나주시 우정로 77,,
전라남도,나주시,중흥S클래스센트랄2차,전라남도 나주시 우정로 101,,
전라남도,나주시,중흥S클래스 리버티,전라남도 나주시 한빛로 127,,
전라남도,나주시,혁신도시 LH1단지,전라남도 나주시 그린로 63,,
전라남도,나주시,혁신도시 LH2단지,전라남도 나주시 중야1길 42,,
전라남도,나주시,혁신도시 LH3단지,전라남도 나주시 그린로 154,,
전라남도,나주시,에듀캐슬,전라남도 나주시 그린로 276,,
전라남도,나주시,혁신도시 LH5단지,"전라남도 나주시 월정3길 17, 501동",,
전라남도,나주시,혁신도시 LH6단지,"전라남도 나주시 월정3길 25, 601동",,
전라남도,나주시,우미린아파트,"전라남도 나주시 한빛로 61, 101동",,
전라남도,나주시,루멘하임,"전라남도 나주시 그린로 328, 101동",,
전라남도,나주시,사랑으로 부영2차,"전라남도 나주시 그린로 125, 201동",,
전라남도,나주시,사랑으로 부영3차,전라남도 나주시 빛가람로 800,,
전라남도,나주시,이노시티애시앙1차,전라남도 나주시 한빛로 91,,
전라남도,나주시,영무예다음,"전라남도 나주시 월정1길 20, 101동",,
전라남도,나주시,대광로제비앙,전라남도 나주시 그린로 153,,
전라남도,나주시,대방엘리움 1차,전라남도 나주시 중야1길 37,,
전라남도,나주시,대방엘리움 2차,전라남도 나주시 중야1길 15,,
전라남도,나주시,현대아파트,전라남도 나주시 북망문길 40,,
전라남도,나주시,이지더원,빛가람동 550,,
전라남도,나주시,대방노블랜드1차,"전라남도 나주시 대호길 76-8, 101동",,
전라남도,나주시,대방노블랜드2차,전라남도 나주시 대호길 59-15,,
전라남도,나주시,성북주공아파트,전라남도 나주시 대호길 10,,
전라남도,나주시,삼성아파트,전라남도 나주시 죽림동 39,,
전라남도,나주시,송월주공,전라남도 나주시 남고문로 36-14,,
전라남도,나주시,송월부영2차,전라남도 나주시 나주로 41-23,,
전라남도,나주시,힐데스하임,전라남도 나주시 송월동 1141,,
전라남도,나주시,양우내안애센텀시티,전라남도 나주시 송월동 1142,,
전라남도,나주시,용산주공1차,전라남도 나주시 용산동 64-1,,
전라남도,나주시,용산주공2차,전라남도 나주시 영나로 2421,,
전라남도,나주시,삼영부영1차,전라남도 나주시 삼영1길 61,,
전라남도,나주시,호반1차아파트,전라남도 나주시 건재로 209,,
전라남도,나주시,중우하나린,전라남도 나주시 남평읍 강변2길 20,,
전라남도,나주시,양우내안애 1차,전라남도 나주시 남평읍 강변1길 21-31,,
전라남도,나주시,양우내안애 2차,전라남도 나주시 남평읍 지석로 167,,
전라남도,나주시,코오롱 하늘채,전라남도 나주시 천석길 35,,
전라남도,나주시,나주시가족센터,전라남도 나주시 시청길 17,,
전라남도,나주시,람바다 앞,전라남도 나주시 중앙로 41,,
전라남도,나주시,노인회관앞,전라남도 나주시 과원길 38(산정동),,
전라남도,나주시,송월주공 상가 앞,전라남도 나주시 남고문로 36-16(송월동),,
전라남도,나주시,송월부영아파트 입구,전라남도 나주시 나주로 41-17(송월동),,
전라남도,나주시,대방아파트 입구,전라남도 나주시 대호길 76-8(대호동),,
전라남도,나주시,영강농협 앞,전라남도 나주시 영산포로 266(삼영동),,
전라남도,나주시,태양수퍼 옆,전라남도 나주시 이창1길 16(이창동),,
전라남도,나주시,영산포여중 앞,전라남도 나주시 이창1길 32(이창동),,
전라남도,나주시,빛가람동사무소 앞,전라남도 나주시 빛가람로 719 (빛가람동),,
전라남도,나주시,우정사업정보센터 앞,전라남도 나주시 정보화길 1 (빛가람동),,
전라남도,나주시,동신대학교우체국,전라남도 나주시 동신대길 10(대호동),,
전라남도,나주시,빛가람우체국,전라남도 나주시 그린로 312(빛가람동),,
전라남도,나주시,나주우체국,전라남도 나주시 시청길 18(송월동),,
전라남도,나주시,나주성북동우체국,전라남도 나주시 금성길 46(성북동),,
전라남도,나주시,영산포우체국,전라남도 나주시 영산포로 187(영산동),,
전라남도,나주시,남평우체국,전라남도 나주시 남평읍 남평2로 42-8(남평리),,
전라남도,나주시,왕곡우체국,전라남도 나주시 왕곡면 나주서부로 382(덕산리),,
전라남도,나주시,세지우체국,전라남도 나주시 세지면 동창로 130-5(오봉리),,
전라남도,나주시,다도우체국,전라남도 나주시 다도면 다도로 755(신동리),,
전라남도,나주시,봉황우체국,전라남도 나주시 봉황면 봉황로 720-1(죽석리),,
전라남도,나주시,나주금천우체국,전라남도 나주시 금천면 금영로 923(오강리),,
